-122.87104797363281, 17.0734806060791, 4.078405380249023, -6.1498894691467285, 11.345396041870117, -8.391417503356934, 7.0132527351379395, -3.985069990158081, 4.801909923553467, -5.709997653961182, 7.518255710601807, -6.692226886749268, 5.926183223724365, -4.666989326477051, 4.4053425788879395, -5.374027252197266, 5.086965084075928, -4.118914604187012, 4.351119041442871, -4.255575180053711, 4.310789585113525, -2.961324691772461, 3.7880308628082275, -2.67920184135437, 4.017823696136475, -2.9054460525512695, 3.622399091720581, -2.8789782524108887, 2.8997228145599365, -2.272753953933716, 2.825894594192505, -2.7625045776367188, 2.4696507453918457, -2.200333595275879, 1.5313427448272705, -1.327857494354248, 1.421495795249939, -1.0702065229415894, 0.68159884214401
-170.92169189453125, -0.3722101151943207, 3.491410493850708, -7.34859037399292, 14.01357650756836, -5.799068927764893, 11.075738906860352, -2.4711530208587646, 7.614546298980713, -5.9167656898498535, 4.8610382080078125, -2.8968679904937744, 6.228581428527832, -2.3444788455963135, 5.47061014175415, -2.6744863986968994, 4.3435211181640625, -5.059316635131836, 1.7086836099624634, -2.94994854927063, 2.309589147567749, -1.6197689771652222, 3.8567419052124023, -0.31980079412460327, 2.6305110454559326, -1.8615608215332031, 3.0600805282592773, -0.255403995513916, 2.2220077514648438, -1.7485027313232422, 1.2449326515197754, -0.36580803990364075, 2.91021728515625, -0.9721303582191467, 1.3837909698486328, -0.8255294561386108, 0.8060353994369507, -0.8878591060638428, 0.54189974069595
-174.2720947265625, 0.32514140009880066, 7.997095584869385, -3.3951609134674072, 13.299125671386719, -5.40054178237915, 5.810728549957275, -3.6263184547424316, 6.006231307983398, -3.3307297229766846, 5.075571060180664, -6.88655948638916, 3.5434086322784424, -5.9089131355285645, 2.4470393657684326, -0.6460998058319092, 4.240029335021973, -2.395642042160034, 4.71490478515625, -3.096522092819214, 5.388467788696289, -2.3046741485595703, 3.966977119445801, -2.6876752376556396, 4.5575480461120605, -1.5254309177398682, 3.0477888584136963, -2.4052228927612305, 3.0380871295928955, -1.2618801593780518, 1.7617805004119873, -1.6044976711273193, 2.6852238178253174, -1.2599385976791382, 1.9644882678985596, -1.35027015209198, 2.062614917755127, -0.4243793189525604, 0.265175342559814
-157.8062286376953, 0.824603259563446, -0.008804982528090477, -4.658077239990234, 7.024597644805908, -8.242971420288086, 0.9525826573371887, -6.000856876373291, 4.084283828735352, -3.998236894607544, 5.882519245147705, -1.2911072969436646, 4.489633083343506, -4.431913375854492, 2.5216033458709717, -0.6657878160476685, 5.598471164703369, -2.6188225746154785, 4.448954105377197, -1.0174518823623657, 2.7283434867858887, -0.9021279811859131, 4.265802383422852, -2.7162790298461914, 3.8798046112060547, -2.5294041633605957, 2.031282663345337, -2.3635239601135254, 2.7662248611450195, -1.7398091554641724, 3.628690481185913, -2.1248667240142822, 2.0704331398010254, -1.7663112878799438, 1.0521275997161865, -1.2340675592422485, 1.0715023279190063, -0.2822831869125366, 0.55572575330734
-145.2764434814453, 2.1243104934692383, 0.8452581763267517, -4.683483600616455, 14.541905403137207, -6.512772083282471, 3.7303736209869385, -1.2614233493804932, 7.864027500152588, 0.16619814932346344, 11.342278480529785, -0.40909186005592346, 3.2478322982788086, -6.051776885986328, 1.4121649265289307, -1.1310938596725464, 2.5831637382507324, -5.89954948425293, 2.9279377460479736, -3.2028510570526123, 3.243925094604492, -0.07835431396961212, 2.9708480834960938, -3.7520337104797363, 2.011453151702881, -3.214632272720337, 1.879615306854248, -2.9385178089141846, 1.887131690979004, -0.9258237481117249, 3.086327314376831, -2.1953890323638916, 2.4251019954681396, -1.846390962600708, 0.6248762607574463, -1.131670355796814, 0.9935819506645203, -0.36733487248420715, 0.053778324276208
-155.19679260253906, 4.294163703918457, 5.218867778778076, -5.053682804107666, 11.018796920776367, -8.483831405639648, 5.474976062774658, -3.8623242378234863, 4.014408588409424, -4.984750270843506, 7.864919185638428, -1.1189055442810059, 4.36553430557251, -5.598113536834717, 2.0010573863983154, 0.1967158019542694, 2.6007778644561768, -2.9374582767486572, 4.114888668060303, -1.1846264600753784, 4.098997116088867, -1.5899025201797485, 3.0011048316955566, -3.1357271671295166, 2.083271026611328, -0.8162561058998108, 0.6706600189208984, -2.984233856201172, 1.7887918949127197, -1.033463716506958, 3.02573823928833, -1.1086180210113525, 1.2280218601226807, -2.4005239009857178, 1.0407085418701172, -1.4279963970184326, 0.6670956611633301, -0.007459153886884451, 0.96698796749114
-152.1897430419922, 4.323976516723633, 0.8697584271430969, -5.949168682098389, 12.726243019104004, -8.325602531433105, 5.870712757110596, -2.3108160495758057, 5.2126641273498535, -3.7851336002349854, 8.005252838134766, 0.014822044409811497, 6.804126739501953, -4.24497652053833, 3.876420021057129, -2.195831060409546, 3.1284031867980957, -5.5641865730285645, 3.0559604167938232, -1.368779182434082, 1.8615268468856812, -2.3057734966278076, 5.854351043701172, -2.8142189979553223, 1.942945122718811, -0.7631675004959106, 2.625366449356079, -3.1520016193389893, 1.8725954294204712, -0.6145852208137512, 3.511647939682007, -2.3991963863372803, 2.0086355209350586, -2.1569361686706543, 1.2312949895858765, -1.7169973850250244, 1.5524345636367798, -1.0174542665481567, 0.223438039422035
-109.32247924804688, 21.696455001831055, 11.533788681030273, 0.08039350807666779, 13.171157836914062, -8.358695983886719, 8.047858238220215, -2.9025707244873047, 4.431788444519043, -6.5926194190979, 10.081376075744629, -3.0328757762908936, 7.093130588531494, -3.3572866916656494, 5.422772407531738, -5.310794353485107, 4.039205551147461, -3.9692647457122803, 3.9189724922180176, -1.8570364713668823, 3.417421579360962, -3.5487258434295654, 6.754383087158203, -4.9936842918396, 2.2343387603759766, -2.428572177886963, 4.726521015167236, -3.935788869857788, 1.8391358852386475, -0.4482479393482208, 2.6324052810668945, -3.426684856414795, 2.6202316284179688, -1.765520453453064, 1.5710684061050415, -0.6263662576675415, 1.2042953968048096, -0.866849958896637, 0.7511891126632
-117.42890167236328, 22.466917037963867, 13.545859336853027, -6.091292858123779, 11.56274127960205, -6.692335605621338, 6.704444885253906, -4.8384013175964355, 5.101534366607666, -3.9795422554016113, 5.689589500427246, -8.122359275817871, 6.567007064819336, -4.370054721832275, 5.973181247711182, -2.9524593353271484, 3.647270679473877, -4.721251487731934, 5.566957473754883, -2.762101888656616, 4.0031256675720215, -2.9795777797698975, 5.260415554046631, -2.3584249019622803, 3.581554651260376, -3.385039806365967, 4.688422679901123, -1.9338072538375854, 3.8177764415740967, -2.731583833694458, 2.5832643508911133, -3.306195020675659, 2.3305726051330566, -1.5245156288146973, 2.490208148956299, -1.3566464185714722, 1.6647756099700928, -0.6003645062446594, 0.35560658574104
-113.35211181640625, 19.892263412475586, 11.58851432800293, -11.150932312011719, 9.040152549743652, -6.097599983215332, 11.435853958129883, -0.3370154798030853, 6.555434226989746, -5.622410297393799, 7.9242143630981445, -2.4810192584991455, 5.572075843811035, -4.625551223754883, 4.614272594451904, -5.5226945877075195, 2.6697609424591064, -2.540117025375366, 4.495217323303223, -4.380197525024414, 5.118898391723633, -2.1895787715911865, 6.301346302032471, -2.04095721244812, 3.435847520828247, -4.226337432861328, 4.524442672729492, -2.508164405822754, 3.7746119499206543, -2.19697904586792, 2.1151371002197266, -2.384732961654663, 2.973487615585327, -2.4359161853790283, 1.2628822326660156, -0.9573808312416077, 1.4088141918182373, -1.0924376249313354, 1.04487550258636
